threshold,modularity
0.0,0.7118660441536839
0.1,0.7118660441536839
0.2,0.7118660441536839
0.30000000000000004,0.7118660441536839
0.4,0.7118660441536839
0.5,0.7118660441536839
0.6000000000000001,0.7118660441536839
0.7000000000000001,0.7118660441536839
0.8,0.7118660441536839
0.9,0.709703362810468
